Date,Open,High,Low,Close,Adj Close,Volume,BWLD
2014-06-03,146.570007,148.899994,145.669998,148.449997,148.449997,461300,BWLD
2014-06-04,148.410004,151.320007,147.509995,150.759995,150.759995,412800,BWLD
2014-06-05,150.990005,151.839996,148.679993,150.649994,150.649994,322000,BWLD
2014-06-06,150.800003,152.479996,150.600006,152.220001,152.220001,212600,BWLD
2014-06-09,151.820007,152.479996,150.649994,151.899994,151.899994,248500,BWLD
2014-06-10,151.789993,152.100006,148.580002,149.350006,149.350006,228100,BWLD
2014-06-11,148.759995,151.210007,148.259995,150.690002,150.690002,160300,BWLD
2014-06-12,150.490005,151.490005,148.699997,149.779999,149.779999,334500,BWLD
2014-06-13,149.729996,154.649994,149.000000,153.289993,153.289993,429200,BWLD
2014-06-16,152.369995,153.139999,150.600006,152.130005,152.130005,223300,BWLD
2014-06-17,151.690002,153.570007,150.699997,152.570007,152.570007,248600,BWLD
2014-06-18,152.779999,155.940002,151.720001,155.710007,155.710007,467800,BWLD
2014-06-19,156.820007,159.169998,156.000000,157.119995,157.119995,546100,BWLD
2014-06-20,157.119995,157.399994,155.550003,156.919998,156.919998,548500,BWLD
2014-06-23,158.240005,166.350006,158.240005,166.250000,166.250000,1103900,BWLD
2014-06-24,165.520004,166.000000,162.169998,162.199997,162.199997,598400,BWLD
2014-06-25,162.160004,164.050003,160.589996,163.869995,163.869995,426300,BWLD
2014-06-26,163.860001,165.169998,161.839996,164.169998,164.169998,486600,BWLD
2014-06-27,163.600006,166.399994,163.250000,164.130005,164.130005,649700,BWLD
2014-06-30,164.500000,165.830002,163.000000,165.710007,165.710007,463300,BWLD
2014-07-01,166.000000,167.360001,164.869995,164.990005,164.990005,438300,BWLD
2014-07-02,163.800003,163.800003,160.080002,160.830002,160.830002,681600,BWLD
2014-07-03,161.389999,162.759995,161.320007,162.330002,162.330002,262100,BWLD
2014-07-07,160.929993,161.910004,158.330002,158.589996,158.589996,393400,BWLD
2014-07-08,158.199997,159.440002,154.850006,156.960007,156.960007,555000,BWLD
2014-07-09,156.979996,160.110001,156.309998,159.460007,159.460007,322800,BWLD
2014-07-10,156.350006,158.559998,154.610001,157.259995,157.259995,352300,BWLD
2014-07-11,156.820007,157.240005,155.500000,156.080002,156.080002,208500,BWLD
2014-07-14,157.089996,157.740005,155.860001,156.509995,156.509995,319300,BWLD
2014-07-15,156.029999,157.619995,154.399994,154.630005,154.630005,343300,BWLD
2014-07-16,155.470001,156.360001,153.210007,153.350006,153.350006,301000,BWLD
2014-07-17,152.750000,154.250000,150.320007,150.630005,150.630005,340500,BWLD
2014-07-18,150.429993,154.490005,150.429993,153.550003,153.550003,243800,BWLD
2014-07-21,152.610001,153.389999,151.059998,151.130005,151.130005,282500,BWLD
2014-07-22,152.960007,158.000000,152.820007,157.649994,157.649994,484900,BWLD
2014-07-23,158.000000,159.850006,157.639999,158.559998,158.559998,398400,BWLD
2014-07-24,159.080002,161.770004,158.440002,160.979996,160.979996,407300,BWLD
2014-07-25,160.270004,162.679993,159.119995,162.360001,162.360001,389300,BWLD
2014-07-28,163.250000,165.639999,163.250000,164.729996,164.729996,574300,BWLD
2014-07-29,166.419998,167.639999,164.220001,167.149994,167.149994,1640400,BWLD
2014-07-30,151.009995,152.470001,141.119995,145.169998,145.169998,4195500,BWLD
2014-07-31,146.490005,146.500000,143.559998,145.320007,145.320007,951100,BWLD
2014-08-01,145.910004,147.479996,145.279999,146.259995,146.259995,613400,BWLD
2014-08-04,146.300003,147.009995,144.490005,145.589996,145.589996,403700,BWLD
2014-08-05,144.690002,146.360001,143.699997,144.139999,144.139999,406600,BWLD
2014-08-06,143.600006,145.100006,142.339996,143.169998,143.169998,324800,BWLD
2014-08-07,143.490005,144.529999,141.860001,142.449997,142.449997,373200,BWLD
2014-08-08,142.940002,143.380005,142.050003,142.330002,142.330002,282900,BWLD
2014-08-11,142.910004,143.000000,141.449997,142.600006,142.600006,545400,BWLD
2014-08-12,144.729996,144.919998,143.339996,143.830002,143.830002,394600,BWLD
2014-08-13,144.729996,144.740005,143.759995,143.910004,143.910004,284200,BWLD
2014-08-14,143.869995,144.479996,141.610001,142.800003,142.800003,449900,BWLD
2014-08-15,143.380005,143.750000,141.679993,142.809998,142.809998,402700,BWLD
2014-08-18,143.850006,144.470001,143.240005,144.440002,144.440002,396800,BWLD
2014-08-19,144.380005,144.990005,143.800003,144.259995,144.259995,279600,BWLD
2014-08-20,144.020004,144.929993,142.679993,144.070007,144.070007,269600,BWLD
2014-08-21,144.449997,144.759995,143.210007,143.619995,143.619995,249000,BWLD
2014-08-22,144.100006,144.669998,142.619995,144.300003,144.300003,306600,BWLD
2014-08-25,144.820007,149.259995,144.789993,147.160004,147.160004,578500,BWLD
2014-08-26,148.050003,149.360001,147.899994,147.979996,147.979996,481400,BWLD
2014-08-27,148.070007,148.660004,146.589996,147.740005,147.740005,321800,BWLD
2014-08-28,147.529999,149.000000,147.070007,147.690002,147.690002,276600,BWLD
2014-08-29,148.190002,148.990005,147.009995,147.750000,147.750000,179600,BWLD
2014-09-02,148.020004,148.850006,146.100006,146.970001,146.970001,321700,BWLD
2014-09-03,147.500000,147.500000,144.360001,144.669998,144.669998,364600,BWLD
2014-09-04,144.559998,147.199997,144.559998,146.210007,146.210007,200500,BWLD
2014-09-05,145.770004,147.119995,144.449997,147.050003,147.050003,270500,BWLD
2014-09-08,146.820007,147.809998,146.330002,147.630005,147.630005,153500,BWLD
2014-09-09,147.830002,148.190002,146.610001,146.669998,146.669998,226500,BWLD
2014-09-10,146.600006,148.970001,146.580002,148.699997,148.699997,312100,BWLD
2014-09-11,148.320007,148.940002,147.380005,147.660004,147.660004,282500,BWLD
2014-09-12,147.080002,147.570007,144.429993,144.490005,144.490005,359400,BWLD
2014-09-15,143.990005,144.029999,138.210007,140.500000,140.500000,801200,BWLD
2014-09-16,139.860001,141.649994,139.020004,141.029999,141.029999,360700,BWLD
2014-09-17,140.899994,142.869995,139.520004,141.059998,141.059998,375700,BWLD
2014-09-18,141.699997,141.699997,139.839996,140.910004,140.910004,259000,BWLD
2014-09-19,140.960007,142.550003,139.880005,140.729996,140.729996,454500,BWLD
2014-09-22,139.800003,139.800003,135.509995,135.520004,135.520004,490200,BWLD
2014-09-23,135.429993,135.979996,132.899994,132.949997,132.949997,546900,BWLD
2014-09-24,134.000000,136.740005,133.509995,136.059998,136.059998,677600,BWLD
2014-09-25,136.179993,137.679993,133.460007,133.929993,133.929993,480500,BWLD
2014-09-26,134.119995,136.149994,134.119995,135.369995,135.369995,295900,BWLD
2014-09-29,134.419998,136.119995,134.050003,135.380005,135.380005,343100,BWLD
2014-09-30,135.550003,136.490005,134.139999,134.270004,134.270004,402600,BWLD
2014-10-01,134.309998,134.550003,131.759995,131.929993,131.929993,468800,BWLD
2014-10-02,132.000000,135.660004,131.990005,135.500000,135.500000,547000,BWLD
2014-10-03,137.009995,139.000000,135.820007,137.110001,137.110001,525500,BWLD
2014-10-06,133.850006,134.649994,128.800003,131.619995,131.619995,1112800,BWLD
2014-10-07,130.690002,131.000000,125.029999,125.269997,125.269997,1094600,BWLD
2014-10-08,125.209999,127.410004,125.209999,127.269997,127.269997,799100,BWLD
2014-10-09,126.309998,126.889999,124.000000,124.129997,124.129997,656600,BWLD
2014-10-10,123.900002,127.239998,122.769997,123.739998,123.739998,694300,BWLD
2014-10-13,123.779999,125.209999,122.150002,122.959999,122.959999,521400,BWLD
2014-10-14,122.860001,127.019997,122.669998,126.339996,126.339996,735100,BWLD
2014-10-15,124.820000,128.470001,123.919998,127.519997,127.519997,731300,BWLD
2014-10-16,125.959999,131.020004,125.080002,130.979996,130.979996,694300,BWLD
2014-10-17,132.550003,133.000000,129.339996,130.320007,130.320007,558000,BWLD
2014-10-20,130.199997,132.850006,130.110001,132.559998,132.559998,436900,BWLD
2014-10-21,132.860001,133.529999,130.429993,131.589996,131.589996,549600,BWLD
2014-10-22,131.979996,132.309998,128.800003,129.440002,129.440002,700400,BWLD
2014-10-23,130.279999,131.520004,128.419998,129.000000,129.000000,643300,BWLD
2014-10-24,129.839996,135.500000,129.000000,135.399994,135.399994,1045900,BWLD
2014-10-27,136.380005,136.600006,132.729996,133.820007,133.820007,1546900,BWLD
2014-10-28,145.000000,153.259995,143.860001,151.679993,151.679993,2690100,BWLD
2014-10-29,150.979996,152.500000,148.339996,149.350006,149.350006,921500,BWLD
2014-10-30,149.240005,150.630005,148.500000,150.039993,150.039993,638100,BWLD
2014-10-31,151.839996,151.860001,148.500000,149.279999,149.279999,559000,BWLD
2014-11-03,149.000000,149.990005,148.229996,149.119995,149.119995,436300,BWLD
2014-11-04,148.520004,153.699997,148.410004,152.779999,152.779999,590600,BWLD
2014-11-05,153.190002,154.229996,151.759995,153.869995,153.869995,490800,BWLD
2014-11-06,154.589996,156.869995,154.330002,156.080002,156.080002,513900,BWLD
2014-11-07,156.360001,157.610001,155.110001,157.509995,157.509995,438700,BWLD
2014-11-10,157.830002,159.479996,156.979996,159.229996,159.229996,456700,BWLD
2014-11-11,160.000000,162.729996,159.649994,162.570007,162.570007,841300,BWLD
2014-11-12,162.169998,163.330002,159.800003,163.000000,163.000000,564700,BWLD
2014-11-13,163.500000,164.479996,161.889999,162.949997,162.949997,433500,BWLD
2014-11-14,162.000000,164.000000,161.860001,162.669998,162.669998,263500,BWLD
2014-11-17,162.179993,162.600006,159.440002,159.789993,159.789993,375200,BWLD
2014-11-18,159.300003,163.100006,158.649994,160.860001,160.860001,552000,BWLD
2014-11-19,161.990005,164.199997,161.139999,161.389999,161.389999,442200,BWLD
2014-11-20,161.149994,164.410004,161.149994,163.080002,163.080002,304000,BWLD
2014-11-21,164.759995,164.759995,162.580002,163.830002,163.830002,275100,BWLD
2014-11-24,164.740005,168.000000,164.289993,167.289993,167.289993,380600,BWLD
2014-11-25,167.889999,169.740005,167.139999,167.460007,167.460007,483800,BWLD
2014-11-26,167.270004,167.520004,165.460007,166.610001,166.610001,324600,BWLD
2014-11-28,167.559998,171.089996,166.630005,170.210007,170.210007,316500,BWLD
2014-12-01,170.279999,170.750000,166.250000,166.320007,166.320007,332500,BWLD
2014-12-02,166.320007,170.380005,165.009995,169.869995,169.869995,380100,BWLD
2014-12-03,169.190002,170.229996,168.240005,169.550003,169.550003,343600,BWLD
2014-12-04,171.000000,171.000000,168.080002,169.770004,169.770004,321600,BWLD
2014-12-05,170.550003,170.729996,168.080002,169.589996,169.589996,283800,BWLD
2014-12-08,168.529999,170.389999,167.429993,168.509995,168.509995,233800,BWLD
2014-12-09,165.889999,170.559998,165.309998,170.100006,170.100006,368900,BWLD
2014-12-10,169.410004,172.220001,167.809998,167.940002,167.940002,392900,BWLD
2014-12-11,169.289993,171.369995,167.759995,168.389999,168.389999,273300,BWLD
2014-12-12,167.289993,171.889999,167.000000,169.889999,169.889999,332900,BWLD
2014-12-15,170.220001,171.639999,167.009995,168.979996,168.979996,349800,BWLD
2014-12-16,168.179993,169.899994,167.179993,167.720001,167.720001,297200,BWLD
2014-12-17,168.710007,172.679993,167.500000,172.550003,172.550003,268000,BWLD
2014-12-18,174.000000,174.000000,171.210007,173.389999,173.389999,266900,BWLD
2014-12-19,174.720001,179.979996,173.449997,178.410004,178.410004,600000,BWLD
2014-12-22,179.429993,179.830002,176.990005,179.190002,179.190002,356700,BWLD
2014-12-23,179.789993,181.360001,178.110001,181.130005,181.130005,240700,BWLD
2014-12-24,182.149994,183.729996,181.259995,182.070007,182.070007,264600,BWLD
2014-12-26,182.059998,183.289993,181.000000,183.080002,183.080002,188700,BWLD
2014-12-29,182.529999,183.979996,181.929993,183.929993,183.929993,219600,BWLD
2014-12-30,183.149994,183.759995,180.500000,181.660004,181.660004,247000,BWLD
2014-12-31,182.100006,184.100006,180.229996,180.380005,180.380005,224400,BWLD
2015-01-02,182.039993,182.899994,176.929993,178.639999,178.639999,306000,BWLD
2015-01-05,175.000000,182.500000,174.720001,177.190002,177.190002,675400,BWLD
2015-01-06,178.380005,179.850006,173.830002,177.970001,177.970001,426100,BWLD
2015-01-07,180.289993,185.820007,179.649994,185.750000,185.750000,466000,BWLD
2015-01-08,186.000000,186.449997,184.080002,184.910004,184.910004,438000,BWLD
2015-01-09,184.320007,186.759995,183.100006,186.070007,186.070007,327900,BWLD
2015-01-12,186.690002,187.020004,183.110001,184.199997,184.199997,339500,BWLD
2015-01-13,185.990005,188.559998,185.190002,188.399994,188.399994,514700,BWLD
2015-01-14,185.899994,187.119995,182.130005,184.710007,184.710007,494100,BWLD
2015-01-15,184.000000,184.559998,179.039993,179.610001,179.610001,415800,BWLD
2015-01-16,178.889999,181.750000,177.710007,178.830002,178.830002,458900,BWLD
2015-01-20,179.710007,183.350006,178.529999,182.800003,182.800003,535800,BWLD
2015-01-21,182.479996,183.500000,179.630005,180.210007,180.210007,436000,BWLD
2015-01-22,181.699997,182.369995,178.690002,181.500000,181.500000,284400,BWLD
2015-01-23,181.500000,181.500000,176.630005,179.220001,179.220001,654000,BWLD
2015-01-26,179.610001,183.240005,179.610001,183.199997,183.199997,418800,BWLD
2015-01-27,181.389999,183.449997,181.119995,182.190002,182.190002,282600,BWLD
2015-01-28,183.800003,189.869995,183.360001,183.360001,183.360001,625400,BWLD
2015-01-29,184.309998,184.740005,181.710007,182.740005,182.740005,277900,BWLD
2015-01-30,182.080002,183.940002,177.600006,178.320007,178.320007,545600,BWLD
2015-02-02,179.589996,179.880005,174.199997,177.259995,177.259995,383900,BWLD
2015-02-03,178.000000,181.179993,176.250000,180.649994,180.649994,287800,BWLD
2015-02-04,178.779999,182.320007,177.449997,181.059998,181.059998,639800,BWLD
2015-02-05,181.309998,183.500000,179.000000,180.289993,180.289993,886500,BWLD
2015-02-06,188.500000,195.830002,188.000000,193.119995,193.119995,1352700,BWLD
2015-02-09,190.449997,190.740005,187.460007,187.559998,187.559998,708900,BWLD
2015-02-10,187.949997,191.380005,187.220001,190.610001,190.610001,341400,BWLD
2015-02-11,190.770004,192.500000,189.389999,190.149994,190.149994,272900,BWLD
2015-02-12,190.169998,190.990005,185.649994,186.970001,186.970001,638900,BWLD
2015-02-13,186.460007,188.389999,185.399994,187.270004,187.270004,252700,BWLD
2015-02-17,187.320007,188.649994,187.000000,188.539993,188.539993,401500,BWLD
2015-02-18,188.800003,191.979996,187.000000,190.710007,190.710007,258800,BWLD
2015-02-19,190.990005,193.000000,189.800003,190.860001,190.860001,254700,BWLD
2015-02-20,191.350006,191.399994,188.080002,190.179993,190.179993,306800,BWLD
2015-02-23,189.490005,191.100006,189.490005,191.039993,191.039993,271200,BWLD
2015-02-24,191.750000,193.240005,190.729996,191.639999,191.639999,279100,BWLD
2015-02-25,191.110001,193.740005,190.529999,192.449997,192.449997,215000,BWLD
2015-02-26,192.710007,193.990005,191.220001,191.740005,191.740005,272000,BWLD
2015-02-27,191.369995,192.330002,190.460007,191.119995,191.119995,368100,BWLD
2015-03-02,191.220001,193.779999,191.220001,192.529999,192.529999,379300,BWLD
2015-03-03,191.729996,191.929993,188.559998,190.059998,190.059998,244500,BWLD
2015-03-04,188.740005,189.300003,185.520004,187.429993,187.429993,291900,BWLD
2015-03-05,187.419998,189.320007,186.610001,187.679993,187.679993,139800,BWLD
2015-03-06,186.520004,187.440002,184.619995,185.270004,185.270004,262500,BWLD
2015-03-09,185.100006,189.919998,185.100006,189.380005,189.380005,215500,BWLD
2015-03-10,188.500000,188.949997,185.320007,186.029999,186.029999,196700,BWLD
2015-03-11,184.050003,185.199997,181.240005,182.410004,182.410004,348500,BWLD
2015-03-12,182.970001,186.830002,182.440002,186.740005,186.740005,201500,BWLD
2015-03-13,187.020004,187.720001,183.699997,184.570007,184.570007,209000,BWLD
2015-03-16,186.729996,190.759995,183.639999,189.740005,189.740005,524300,BWLD
2015-03-17,189.350006,190.100006,187.509995,189.600006,189.600006,2407300,BWLD
2015-03-18,189.800003,193.520004,188.750000,190.309998,190.309998,522100,BWLD
2015-03-19,189.050003,190.839996,187.369995,188.160004,188.160004,350900,BWLD
2015-03-20,189.229996,189.929993,186.559998,187.160004,187.160004,539600,BWLD
2015-03-23,186.940002,188.229996,184.509995,187.559998,187.559998,505700,BWLD
2015-03-24,187.610001,188.050003,186.509995,186.990005,186.990005,204400,BWLD
2015-03-25,187.619995,187.619995,181.779999,181.880005,181.880005,359100,BWLD
2015-03-26,180.789993,182.669998,178.470001,181.309998,181.309998,271300,BWLD
2015-03-27,181.690002,184.220001,180.639999,182.330002,182.330002,158200,BWLD
2015-03-30,182.520004,185.000000,182.520004,182.970001,182.970001,206700,BWLD
2015-03-31,182.660004,183.880005,181.009995,181.240005,181.240005,279000,BWLD
2015-04-01,180.460007,182.029999,177.789993,178.250000,178.250000,307400,BWLD
2015-04-02,178.789993,179.789993,177.500000,178.490005,178.490005,311600,BWLD
2015-04-06,176.520004,180.110001,175.559998,178.740005,178.740005,285300,BWLD
2015-04-07,178.740005,179.699997,176.809998,177.149994,177.149994,278100,BWLD
2015-04-08,177.919998,183.529999,177.919998,183.399994,183.399994,448200,BWLD
2015-04-09,182.679993,184.770004,179.309998,182.679993,182.679993,387100,BWLD
2015-04-10,183.690002,186.660004,182.899994,184.889999,184.889999,342000,BWLD
2015-04-13,184.179993,185.809998,183.000000,183.380005,183.380005,274500,BWLD
2015-04-14,182.570007,184.009995,180.100006,181.580002,181.580002,199600,BWLD
2015-04-15,182.880005,184.119995,180.089996,182.330002,182.330002,238400,BWLD
2015-04-16,181.080002,183.990005,179.110001,179.220001,179.220001,375800,BWLD
2015-04-17,178.389999,178.479996,175.100006,175.509995,175.509995,333600,BWLD
2015-04-20,176.509995,179.809998,176.009995,177.800003,177.800003,314300,BWLD
2015-04-21,177.389999,180.949997,176.779999,178.809998,178.809998,311300,BWLD
2015-04-22,178.300003,178.300003,173.500000,175.050003,175.050003,485000,BWLD
2015-04-23,175.500000,179.570007,175.500000,178.660004,178.660004,348700,BWLD
2015-04-24,179.279999,180.789993,177.750000,180.500000,180.500000,395600,BWLD
2015-04-27,182.250000,184.289993,178.509995,179.149994,179.149994,566200,BWLD
2015-04-28,179.160004,183.949997,177.100006,183.699997,183.699997,1069400,BWLD
2015-04-29,161.509995,166.649994,155.750000,160.250000,160.250000,3470700,BWLD
2015-04-30,164.490005,165.529999,158.009995,159.300003,159.300003,1439900,BWLD
2015-05-01,160.440002,161.750000,155.860001,157.360001,157.360001,715800,BWLD
2015-05-04,157.809998,161.000000,157.330002,158.639999,158.639999,492200,BWLD
2015-05-05,157.750000,158.580002,156.110001,156.990005,156.990005,463600,BWLD
2015-05-06,157.070007,157.520004,152.070007,153.520004,153.520004,820100,BWLD
2015-05-07,153.250000,156.270004,153.029999,155.449997,155.449997,415400,BWLD
2015-05-08,157.279999,158.880005,155.610001,156.759995,156.759995,485400,BWLD
2015-05-11,156.960007,158.399994,156.210007,156.529999,156.529999,350200,BWLD
2015-05-12,156.250000,159.619995,154.490005,158.600006,158.600006,508500,BWLD
2015-05-13,158.059998,159.779999,156.789993,158.070007,158.070007,421100,BWLD
2015-05-14,158.500000,158.500000,155.779999,158.250000,158.250000,499000,BWLD
2015-05-15,158.580002,158.580002,156.380005,157.119995,157.119995,452000,BWLD
2015-05-18,156.169998,158.179993,154.669998,157.289993,157.289993,544700,BWLD
2015-05-19,158.000000,158.820007,156.690002,157.779999,157.779999,420400,BWLD
2015-05-20,157.740005,158.490005,156.330002,157.520004,157.520004,248500,BWLD
2015-05-21,157.160004,158.279999,156.649994,157.699997,157.699997,295400,BWLD
2015-05-22,157.770004,158.720001,155.210007,155.479996,155.479996,482100,BWLD
2015-05-26,154.830002,155.520004,151.000000,152.419998,152.419998,765700,BWLD
2015-05-27,152.660004,156.009995,152.059998,156.000000,156.000000,573500,BWLD
2015-05-28,155.500000,155.639999,153.360001,154.369995,154.369995,510400,BWLD
2015-05-29,154.300003,155.399994,152.570007,152.669998,152.669998,441700,BWLD
2015-06-01,153.089996,153.970001,151.210007,152.580002,152.580002,430600,BWLD
2015-06-02,151.990005,153.550003,151.809998,152.399994,152.399994,370700,BWLD
2015-06-03,152.399994,153.229996,151.550003,152.289993,152.289993,393800,BWLD
2015-06-04,152.339996,153.350006,151.110001,151.809998,151.809998,352900,BWLD
2015-06-05,151.960007,153.669998,149.000000,153.380005,153.380005,370300,BWLD
2015-06-08,153.080002,154.350006,152.550003,153.250000,153.250000,315800,BWLD
2015-06-09,152.570007,153.050003,151.600006,152.110001,152.110001,222500,BWLD
2015-06-10,152.029999,155.429993,152.009995,155.029999,155.029999,455100,BWLD
2015-06-11,155.500000,156.720001,155.309998,155.960007,155.960007,375000,BWLD
2015-06-12,157.279999,161.089996,157.279999,160.919998,160.919998,1145000,BWLD
2015-06-15,159.850006,160.419998,157.970001,159.029999,159.029999,565500,BWLD
2015-06-16,158.270004,160.690002,158.199997,158.850006,158.850006,413300,BWLD
2015-06-17,158.860001,159.990005,158.500000,159.229996,159.229996,258400,BWLD
2015-06-18,159.130005,160.850006,158.770004,159.479996,159.479996,309200,BWLD
2015-06-19,159.699997,159.960007,157.199997,157.279999,157.279999,535300,BWLD
2015-06-22,158.690002,158.690002,156.660004,157.539993,157.539993,322400,BWLD
2015-06-23,158.020004,158.330002,155.539993,156.809998,156.809998,420300,BWLD
2015-06-24,156.720001,158.000000,156.500000,157.610001,157.610001,349500,BWLD
2015-06-25,158.300003,158.869995,157.059998,158.740005,158.740005,380700,BWLD
2015-06-26,159.529999,160.919998,158.699997,160.199997,160.199997,581300,BWLD
2015-06-29,158.720001,159.429993,155.720001,155.830002,155.830002,420000,BWLD
2015-06-30,156.199997,157.910004,156.000000,156.690002,156.690002,254900,BWLD
2015-07-01,158.960007,160.089996,157.570007,159.880005,159.880005,469300,BWLD
2015-07-02,159.520004,163.080002,159.520004,161.919998,161.919998,459300,BWLD
2015-07-06,160.580002,161.809998,159.220001,160.130005,160.130005,351800,BWLD
2015-07-07,159.339996,162.869995,158.649994,162.440002,162.440002,405800,BWLD
2015-07-08,161.690002,165.800003,160.850006,163.820007,163.820007,700600,BWLD
2015-07-09,165.000000,165.990005,163.110001,163.770004,163.770004,409100,BWLD
2015-07-10,165.460007,167.410004,164.199997,167.110001,167.110001,365400,BWLD
2015-07-13,168.369995,170.990005,168.000000,170.539993,170.539993,464800,BWLD
2015-07-14,172.779999,173.250000,170.500000,170.690002,170.690002,470500,BWLD
2015-07-15,169.699997,170.649994,167.160004,168.160004,168.160004,284000,BWLD
2015-07-16,169.710007,170.899994,167.800003,169.979996,169.979996,282200,BWLD
2015-07-17,169.860001,171.479996,169.309998,170.339996,170.339996,350900,BWLD
2015-07-20,170.679993,173.710007,170.139999,170.449997,170.449997,527000,BWLD
2015-07-21,170.529999,171.929993,169.350006,170.899994,170.899994,437300,BWLD
2015-07-22,169.610001,174.529999,166.649994,174.460007,174.460007,534800,BWLD
2015-07-23,175.000000,175.000000,171.169998,171.860001,171.860001,620600,BWLD
2015-07-24,170.100006,171.929993,168.750000,169.570007,169.570007,372900,BWLD
2015-07-27,169.839996,171.410004,167.839996,168.570007,168.570007,506900,BWLD
2015-07-28,169.639999,171.929993,168.149994,171.279999,171.279999,1213700,BWLD
2015-07-29,191.000000,194.949997,186.800003,189.740005,189.740005,2493200,BWLD
2015-07-30,189.000000,196.000000,186.100006,195.190002,195.190002,959800,BWLD
2015-07-31,195.490005,197.589996,193.839996,195.580002,195.580002,480600,BWLD
2015-08-03,195.990005,196.449997,192.600006,193.919998,193.919998,435000,BWLD
2015-08-04,193.399994,196.080002,193.139999,195.830002,195.830002,340800,BWLD
2015-08-05,195.809998,197.699997,195.300003,196.830002,196.830002,259400,BWLD
2015-08-06,197.190002,197.190002,191.500000,192.190002,192.190002,395600,BWLD
2015-08-07,192.649994,193.889999,190.009995,192.699997,192.699997,342300,BWLD
2015-08-10,193.179993,196.500000,193.179993,195.210007,195.210007,547800,BWLD
2015-08-11,193.630005,196.820007,192.660004,195.389999,195.389999,320500,BWLD
2015-08-12,193.580002,196.500000,192.119995,195.690002,195.690002,361000,BWLD
2015-08-13,195.630005,198.000000,193.610001,196.529999,196.529999,355600,BWLD
2015-08-14,196.029999,196.990005,194.720001,195.839996,195.839996,264400,BWLD
2015-08-17,195.000000,199.000000,194.380005,198.139999,198.139999,257000,BWLD
2015-08-18,198.820007,199.410004,195.830002,196.020004,196.020004,293100,BWLD
2015-08-19,197.970001,199.789993,196.000000,197.990005,197.990005,532400,BWLD
2015-08-20,195.660004,196.880005,192.369995,193.679993,193.679993,429100,BWLD
2015-08-21,190.009995,193.000000,188.630005,189.529999,189.529999,481300,BWLD
2015-08-24,180.990005,193.020004,179.009995,186.830002,186.830002,554800,BWLD
2015-08-25,189.160004,192.300003,185.789993,186.139999,186.139999,522800,BWLD
2015-08-26,190.210007,193.979996,187.020004,193.089996,193.089996,582600,BWLD
2015-08-27,193.710007,196.860001,192.020004,195.639999,195.639999,499200,BWLD
2015-08-28,195.500000,196.869995,193.039993,194.059998,194.059998,337000,BWLD
2015-08-31,193.839996,195.429993,189.270004,189.679993,189.679993,264700,BWLD
2015-09-01,189.699997,192.100006,188.669998,191.050003,191.050003,465700,BWLD
2015-09-02,192.289993,195.119995,190.130005,195.080002,195.080002,365600,BWLD
2015-09-03,195.399994,198.089996,193.539993,197.199997,197.199997,375700,BWLD
2015-09-04,194.009995,197.399994,193.020004,196.610001,196.610001,305100,BWLD
2015-09-08,199.699997,202.389999,195.949997,201.699997,201.699997,446600,BWLD
2015-09-09,204.339996,204.699997,198.300003,198.820007,198.820007,421400,BWLD
2015-09-10,198.000000,201.000000,197.199997,197.839996,197.839996,253600,BWLD
2015-09-11,197.610001,201.320007,197.529999,201.139999,201.139999,280300,BWLD
2015-09-14,201.779999,202.399994,198.119995,199.389999,199.389999,344800,BWLD
2015-09-15,199.100006,201.389999,196.869995,200.479996,200.479996,265200,BWLD
2015-09-16,199.940002,200.419998,197.080002,199.449997,199.449997,276400,BWLD
2015-09-17,198.860001,202.720001,198.559998,199.320007,199.320007,371900,BWLD
2015-09-18,197.070007,201.899994,197.000000,199.720001,199.720001,553000,BWLD
2015-09-21,201.479996,205.619995,199.729996,203.899994,203.899994,410700,BWLD
2015-09-22,202.949997,204.860001,201.449997,203.029999,203.029999,319100,BWLD
2015-09-23,203.539993,205.830002,202.529999,205.729996,205.729996,339200,BWLD
2015-09-24,202.630005,205.259995,200.850006,203.070007,203.070007,335000,BWLD
2015-09-25,203.270004,205.149994,196.509995,196.750000,196.750000,468900,BWLD
2015-09-28,196.740005,198.479996,191.610001,193.190002,193.190002,412200,BWLD
2015-09-29,193.110001,196.929993,192.000000,193.449997,193.449997,379400,BWLD
2015-09-30,196.039993,196.039993,192.720001,193.429993,193.429993,328400,BWLD
2015-10-01,193.360001,193.800003,188.429993,191.639999,191.639999,378500,BWLD
2015-10-02,190.699997,193.610001,186.570007,193.580002,193.580002,376600,BWLD
2015-10-05,194.399994,194.399994,191.220001,192.809998,192.809998,377300,BWLD
2015-10-06,194.000000,194.320007,189.660004,190.839996,190.839996,382000,BWLD
2015-10-07,190.800003,194.589996,186.940002,194.160004,194.160004,432200,BWLD
2015-10-08,193.509995,198.419998,192.059998,197.210007,197.210007,433000,BWLD
2015-10-09,197.380005,197.800003,195.639999,196.139999,196.139999,243900,BWLD
2015-10-12,195.850006,197.460007,189.850006,192.259995,192.259995,563600,BWLD
2015-10-13,191.539993,193.410004,189.500000,189.600006,189.600006,344100,BWLD
2015-10-14,189.600006,190.979996,182.389999,183.550003,183.550003,477200,BWLD
2015-10-15,184.440002,186.289993,180.039993,185.910004,185.910004,795400,BWLD
2015-10-16,186.339996,187.470001,184.639999,186.820007,186.820007,374800,BWLD
